,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
21,2015-08-02,1.14,309611.87,148657.53,64352.06,19051.78,77550.5,72040.69,5488.53,21.28,conventional,2015,SouthCarolina
22,2015-07-26,1.11,327629.87,160050.21,63162.91,18771.89,85644.86,80982.38,4662.48,0.0,conventional,2015,SouthCarolina
23,2015-07-19,1.05,379505.99,212349.9,70690.71,18957.89,77507.49,67097.27,10410.22,0.0,conventional,2015,SouthCarolina
24,2015-07-12,1.14,320934.33,143217.29,81353.84,17190.82,79172.38,73161.82,5916.12,94.44,conventional,2015,SouthCarolina
25,2015-07-05,1.05,406711.2,204374.47,93000.23,20072.67,89263.83,78695.41,10568.42,0.0,conventional,2015,SouthCarolina
26,2015-06-28,1.11,340424.79,152050.0,76047.9,18078.63,94248.26,89211.38,4983.53,53.35,conventional,2015,SouthCarolina
27,2015-06-21,1.03,392755.13,207438.27,71556.59,17373.26,96387.01,84821.85,11533.12,32.04,conventional,2015,SouthCarolina
28,2015-06-14,1.1,339919.17,172821.14,60267.01,18287.95,88543.07,82278.6,6256.45,8.02,conventional,2015,SouthCarolina
29,2015-06-07,1.04,378845.21,223638.72,46631.18,17294.66,91280.65,80177.95,11102.7,0.0,conventional,2015,SouthCarolina
30,2015-05-31,1.13,322891.36,185323.63,43301.71,18015.98,76250.04,70487.95,5756.74,5.35,conventional,2015,SouthCarolina
31,2015-05-24,1.05,407499.97,247039.02,58352.93,20373.51,81734.51,69674.41,12060.1,0.0,conventional,2015,SouthCarolina
32,2015-05-17,1.09,346700.41,200005.38,46163.06,18077.99,82453.98,76994.15,5459.83,0.0,conventional,2015,SouthCarolina
33,2015-05-10,1.13,329845.26,199489.94,44017.79,16482.29,69855.24,64229.19,5626.05,0.0,conventional,2015,SouthCarolina
34,2015-05-03,0.97,457411.45,271320.49,72324.54,26965.17,86801.25,70270.99,16530.26,0.0,conventional,2015,SouthCarolina
35,2015-04-26,1.1,319659.25,191953.94,43170.27,16204.46,68330.58,63208.06,5122.52,0.0,conventional,2015,SouthCarolina
36,2015-04-19,1.08,322940.72,185939.51,43227.61,15722.07,78051.53,72168.56,5882.97,0.0,conventional,2015,SouthCarolina
37,2015-04-12,1.05,356627.38,220208.81,49060.02,16838.53,70520.02,57990.96,12529.06,0.0,conventional,2015,SouthCarolina
38,2015-04-05,1.1,311646.73,187483.15,44278.23,18418.66,61466.69,53591.38,7875.31,0.0,conventional,2015,SouthCarolina
39,2015-03-29,1.11,284839.51,151124.37,45649.68,16553.04,71512.42,64967.19,6545.23,0.0,conventional,2015,SouthCarolina
40,2015-03-22,1.0,366680.0,218785.98,48984.19,15237.87,83671.96,71610.52,12061.44,0.0,conventional,2015,SouthCarolina
41,2015-03-15,1.15,297855.71,171702.03,44167.57,18024.31,63961.8,58791.05,5170.75,0.0,conventional,2015,SouthCarolina
42,2015-03-08,1.14,289679.91,173429.19,39009.78,14400.7,62840.24,58373.46,4466.78,0.0,conventional,2015,SouthCarolina
43,2015-03-01,1.05,337576.71,213315.88,42197.08,13638.46,68425.29,57884.58,10540.71,0.0,conventional,2015,SouthCarolina
44,2015-02-22,1.02,332918.7,193228.98,45809.76,23875.57,70004.39,64068.23,5936.16,0.0,conventional,2015,SouthCarolina
45,2015-02-15,1.11,278514.05,163447.93,40081.18,14735.34,60249.6,44927.07,15322.53,0.0,conventional,2015,SouthCarolina
46,2015-02-08,1.06,282822.72,169169.05,41468.74,12641.17,59543.76,44770.78,14772.98,0.0,conventional,2015,SouthCarolina
47,2015-02-01,0.91,469684.32,284674.2,78055.21,27248.16,79706.75,51793.3,27913.45,0.0,conventional,2015,SouthCarolina
48,2015-01-25,1.06,311348.31,187805.04,46947.97,12431.59,64163.71,45690.04,18473.67,0.0,conventional,2015,SouthCarolina
49,2015-01-18,1.15,276205.95,160256.58,44019.64,14954.1,56975.63,35311.93,21663.7,0.0,conventional,2015,SouthCarolina
50,2015-01-11,1.1,279706.73,162428.39,39713.75,14197.05,63367.54,44864.96,18502.58,0.0,conventional,2015,SouthCarolina
51,2015-01-04,1.01,309024.22,180977.06,46253.49,12923.45,68870.22,52556.0,16314.22,0.0,conventional,2015,SouthCarolina
0,2016-12-25,1.02,308342.51,121219.4,62511.84,2501.78,122109.49,72546.57,49562.92,0.0,conventional,2016,SouthCarolina
1,2016-12-18,1.07,269690.96,103487.49,56975.33,2551.31,106676.83,62581.88,44094.95,0.0,conventional,2016,SouthCarolina
2,2016-12-11,1.2,243555.26,106629.29,42052.22,2563.93,92309.82,60969.76,31340.06,0.0,conventional,2016,SouthCarolina
3,2016-12-04,1.09,304040.1,122448.61,64899.79,3039.45,113652.25,56900.14,56728.78,23.33,conventional,2016,SouthCarolina
4,2016-11-27,1.33,229072.3,90090.62,40561.32,2813.23,95607.13,65375.36,30153.44,78.33,conventional,2016,SouthCarolina
5,2016-11-20,1.34,246915.39,105060.77,37789.02,4949.78,99115.82,65248.27,33444.22,423.33,conventional,2016,SouthCarolina
6,2016-11-13,1.41,255288.43,127839.06,40770.91,8259.59,78418.87,42376.82,35957.05,85.0,conventional,2016,SouthCarolina
7,2016-11-06,1.5,222378.08,97077.73,42624.62,9363.75,73311.98,39593.75,33718.23,0.0,conventional,2016,SouthCarolina
8,2016-10-30,1.43,227993.9,99127.2,45338.87,9096.43,74431.4,40257.91,34173.49,0.0,conventional,2016,SouthCarolina
9,2016-10-23,1.4,260446.46,128648.8,52740.63,6749.46,72307.57,42484.87,29822.7,0.0,conventional,2016,SouthCarolina
10,2016-10-16,1.3,281240.11,117958.34,64027.95,6111.89,93141.93,49717.85,43424.08,0.0,conventional,2016,SouthCarolina
11,2016-10-09,1.32,262764.71,109192.13,56453.75,4235.9,92882.93,57335.43,35547.5,0.0,conventional,2016,SouthCarolina
12,2016-10-02,1.3,301001.94,128824.7,66171.5,7203.61,98802.13,63691.6,34973.03,137.5,conventional,2016,SouthCarolina
13,2016-09-25,1.25,327724.02,148997.66,68555.28,6099.85,104071.23,73929.02,30142.21,0.0,conventional,2016,SouthCarolina
14,2016-09-18,1.12,331549.04,153616.97,62717.83,5940.65,109273.59,75354.15,33919.44,0.0,conventional,2016,SouthCarolina
15,2016-09-11,1.08,341887.56,156750.7,59265.51,6695.14,119176.21,94007.45,25095.15,73.61,conventional,2016,SouthCarolina
16,2016-09-04,1.03,419927.05,228635.99,60398.43,8324.56,122568.07,89224.3,33338.77,5.0,conventional,2016,SouthCarolina
17,2016-08-28,1.11,352297.98,197155.13,48370.23,6799.65,99972.97,82906.46,17066.51,0.0,conventional,2016,SouthCarolina
18,2016-08-21,1.08,381549.32,193878.0,58093.31,8868.16,120709.85,104376.41,16333.44,0.0,conventional,2016,SouthCarolina
19,2016-08-14,1.11,389639.12,198569.92,67082.24,10231.05,113755.91,86861.67,26894.24,0.0,conventional,2016,SouthCarolina
20,2016-08-07,1.17,362625.87,183405.85,59165.06,12579.44,107475.52,83535.74,23894.78,45.0,conventional,2016,SouthCarolina
21,2016-07-31,1.18,344490.91,156886.45,67074.62,12940.85,107588.99,83699.62,23134.37,755.0,conventional,2016,SouthCarolina
22,2016-07-24,1.18,336673.77,143275.08,81763.6,15147.97,96487.12,71699.09,22356.92,2431.11,conventional,2016,SouthCarolina
23,2016-07-17,1.17,336050.16,144883.03,77242.5,14172.92,99751.71,75310.1,24436.61,5.0,conventional,2016,SouthCarolina
24,2016-07-10,1.08,389300.41,168421.0,87043.24,21153.33,112682.84,89946.17,22731.67,5.0,conventional,2016,SouthCarolina
25,2016-07-03,0.95,515792.87,214287.07,125503.35,20517.76,155484.69,116583.25,38901.44,0.0,conventional,2016,SouthCarolina
26,2016-06-26,1.07,367778.6,150191.51,90300.07,18403.06,108883.96,90996.76,17790.53,96.67,conventional,2016,SouthCarolina
27,2016-06-19,0.97,451741.89,211554.56,100652.86,20140.13,119394.34,85874.87,31652.8,1866.67,conventional,2016,SouthCarolina
28,2016-06-12,1.04,357902.32,161172.25,80778.03,19782.06,96169.98,73085.52,17292.79,5791.67,conventional,2016,SouthCarolina
29,2016-06-05,0.94,416168.39,186493.48,103324.3,16909.95,109440.66,66829.1,37354.89,5256.67,conventional,2016,SouthCarolina
30,2016-05-29,0.97,441398.16,188092.93,120644.64,15039.71,117620.88,63637.85,50673.03,3310.0,conventional,2016,SouthCarolina
31,2016-05-22,1.04,343576.29,135034.4,98568.31,6909.7,103063.88,59371.64,40067.82,3624.42,conventional,2016,SouthCarolina
32,2016-05-15,0.89,422276.07,153126.16,137072.54,6161.52,125915.85,69081.36,56332.31,502.18,conventional,2016,SouthCarolina
33,2016-05-08,0.82,504149.45,216508.21,132765.13,6506.62,148369.49,95500.81,52832.8,35.88,conventional,2016,SouthCarolina
34,2016-05-01,0.76,591962.95,251273.9,163222.99,6281.64,171184.42,100785.67,70398.75,0.0,conventional,2016,SouthCarolina
35,2016-04-24,0.93,420066.9,151185.27,146951.42,6258.02,115672.19,61890.01,53782.18,0.0,conventional,2016,SouthCarolina
36,2016-04-17,1.01,370690.55,153725.68,109475.73,5464.93,102024.21,67727.91,34296.3,0.0,conventional,2016,SouthCarolina
37,2016-04-10,0.96,397990.96,158605.28,126384.55,6056.81,106944.32,57960.91,48983.41,0.0,conventional,2016,SouthCarolina
38,2016-04-03,1.05,340564.79,150247.08,97713.54,6435.41,86168.76,63628.3,22540.46,0.0,conventional,2016,SouthCarolina
39,2016-03-27,1.07,315023.95,136387.5,91995.56,7331.32,79309.57,61407.01,17902.56,0.0,conventional,2016,SouthCarolina
40,2016-03-20,1.07,331531.06,149730.39,94541.56,8317.29,78941.82,60250.9,18690.92,0.0,conventional,2016,SouthCarolina
41,2016-03-13,0.96,414943.26,175358.73,127186.75,8978.94,103418.84,65808.71,37604.61,5.52,conventional,2016,SouthCarolina
42,2016-03-06,1.06,325786.78,156334.57,90668.09,8137.83,70646.29,52684.66,17961.63,0.0,conventional,2016,SouthCarolina
43,2016-02-28,0.93,387740.23,178406.7,112748.39,7038.97,89546.17,53432.55,36113.62,0.0,conventional,2016,SouthCarolina
44,2016-02-21,1.04,302654.13,145774.22,82586.6,7361.72,66931.59,49804.83,17126.76,0.0,conventional,2016,SouthCarolina
45,2016-02-14,0.91,342704.71,180057.56,81396.58,6594.27,74656.3,50158.17,24498.13,0.0,conventional,2016,SouthCarolina
46,2016-02-07,0.69,593759.78,307135.68,151185.73,13083.51,122354.86,61003.56,61340.53,10.77,conventional,2016,SouthCarolina
47,2016-01-31,1.01,312455.27,159088.93,88740.6,9166.73,55459.01,38452.05,17006.96,0.0,conventional,2016,SouthCarolina
48,2016-01-24,0.95,317032.31,145616.86,92970.97,9676.68,68767.8,43452.47,25315.33,0.0,conventional,2016,SouthCarolina
49,2016-01-17,1.05,287599.16,149490.32,74436.77,9610.22,54061.85,42971.35,11090.5,0.0,conventional,2016,SouthCarolina
50,2016-01-10,0.98,322434.61,171275.87,76296.7,9959.86,64902.18,42725.71,22176.47,0.0,conventional,2016,SouthCarolina
51,2016-01-03,1.03,319228.46,195469.55,64802.02,10726.18,48230.71,39155.81,9074.9,0.0,conventional,2016,SouthCarolina
0,2017-12-31,0.99,460716.58,210307.64,80809.78,3034.55,166564.61,124648.0,41191.56,725.05,conventional,2017,SouthCarolina
1,2017-12-24,1.22,294202.67,133334.86,48531.59,2380.74,109955.48,84037.13,23046.13,2872.22,conventional,2017,SouthCarolina
2,2017-12-17,1.04,348367.63,174025.39,54684.76,2567.12,117090.36,84686.83,30354.29,2049.24,conventional,2017,SouthCarolina
3,2017-12-10,1.02,382563.7,169611.11,55404.43,2823.89,154724.27,119935.01,32440.06,2349.2,conventional,2017,SouthCarolina
4,2017-12-03,1.12,349900.0,166920.0,72687.0,2909.0,107385.0,81124.0,24366.0,1895.0,conventional,2017,SouthCarolina
5,2017-11-26,1.25,269322.0,125872.0,47631.0,2004.0,93815.0,72283.0,19651.0,1882.0,conventional,2017,SouthCarolina
6,2017-11-19,1.23,295766.0,136349.0,49469.0,2736.0,107212.0,81408.0,23870.0,1933.0,conventional,2017,SouthCarolina
7,2017-11-12,1.23,340345.0,165782.0,55018.0,2954.0,116591.0,90110.0,24929.0,1552.0,conventional,2017,SouthCarolina
8,2017-11-05,1.28,308280.39,134738.68,56451.03,2686.05,114404.63,89967.7,23352.49,1084.44,conventional,2017,SouthCarolina
9,2017-10-29,1.32,310343.81,139889.99,57049.49,2572.09,110832.24,74082.72,35393.69,1355.83,conventional,2017,SouthCarolina
10,2017-10-22,1.57,275350.6,130878.22,56508.94,2299.62,85663.82,63298.32,22359.95,5.55,conventional,2017,SouthCarolina
11,2017-10-15,1.69,275807.02,125345.26,60281.11,1836.26,88344.39,62685.34,25649.66,9.39,conventional,2017,SouthCarolina
12,2017-10-08,1.56,316112.15,161942.76,57386.29,1635.25,95147.85,61514.47,33613.17,20.21,conventional,2017,SouthCarolina
13,2017-10-01,1.64,296183.33,135045.88,74889.77,1574.57,84673.11,61373.43,23291.48,8.2,conventional,2017,SouthCarolina
14,2017-09-24,1.57,300285.1,147297.51,66856.69,1530.25,84600.65,61065.57,23511.35,23.73,conventional,2017,SouthCarolina
15,2017-09-17,1.46,311277.81,145609.4,70155.27,1756.44,93756.7,65724.25,27476.84,555.61,conventional,2017,SouthCarolina
16,2017-09-10,1.42,286146.89,127817.15,60589.64,1332.74,96407.36,73147.07,19863.14,3397.15,conventional,2017,SouthCarolina
17,2017-09-03,1.44,328515.05,150242.17,66384.2,1908.52,109980.16,79464.23,25545.93,4970.0,conventional,2017,SouthCarolina
18,2017-08-27,1.41,333689.71,155801.96,65899.22,1788.77,110199.76,78518.11,24604.0,7077.65,conventional,2017,SouthCarolina
19,2017-08-20,1.4,348843.91,158452.34,70864.82,2138.0,117388.75,84288.4,28388.92,4711.43,conventional,2017,SouthCarolina
20,2017-08-13,1.36,370979.09,154159.71,86025.66,2120.0,128673.72,93633.15,28100.57,6940.0,conventional,2017,SouthCarolina
21,2017-08-06,1.37,336237.92,128394.5,85339.68,1997.32,120506.42,89592.68,25937.07,4976.67,conventional,2017,SouthCarolina
22,2017-07-30,1.3,359544.03,168379.33,84509.29,1851.95,104803.46,75567.92,26297.82,2937.72,conventional,2017,SouthCarolina
23,2017-07-23,1.3,382711.86,183065.16,83184.47,1969.67,114492.56,86140.03,22272.11,6080.42,conventional,2017,SouthCarolina
24,2017-07-16,1.28,385644.8,176984.94,84547.08,2236.83,121875.95,91437.77,25312.59,5125.59,conventional,2017,SouthCarolina
25,2017-07-09,1.24,380517.93,171133.29,76166.58,2472.14,130745.92,94038.84,26927.08,9780.0,conventional,2017,SouthCarolina
26,2017-07-02,1.28,413263.16,179977.91,86915.73,2600.47,143769.05,94511.45,38696.11,10561.49,conventional,2017,SouthCarolina
27,2017-06-25,1.17,406520.66,190192.84,75673.79,2127.54,138526.49,87432.27,43444.22,7650.0,conventional,2017,SouthCarolina
28,2017-06-18,1.3,356093.51,159850.81,74051.6,2187.84,120003.26,81818.12,23600.14,14585.0,conventional,2017,SouthCarolina
29,2017-06-11,1.3,404634.09,189016.02,79763.1,2567.22,133287.75,87105.14,34472.61,11710.0,conventional,2017,SouthCarolina
30,2017-06-04,1.33,423186.06,213834.25,76898.32,2442.91,130010.58,86890.34,38375.24,4745.0,conventional,2017,SouthCarolina
31,2017-05-28,1.41,393303.27,181618.56,78082.98,2859.86,130741.87,102225.45,23365.63,5150.79,conventional,2017,SouthCarolina
32,2017-05-21,1.38,363333.32,163512.19,72321.42,2900.6,124599.11,91713.47,27830.64,5055.0,conventional,2017,SouthCarolina
33,2017-05-14,1.34,367894.37,163820.54,65765.91,2816.91,135491.01,103782.12,27148.13,4560.76,conventional,2017,SouthCarolina
34,2017-05-07,1.19,531412.4,256780.48,92639.78,3231.21,178760.93,120193.78,54591.21,3975.94,conventional,2017,SouthCarolina
35,2017-04-30,1.34,429088.02,208521.12,87676.66,2203.03,130687.21,88444.19,38293.89,3949.13,conventional,2017,SouthCarolina
36,2017-04-23,1.36,374054.54,161218.94,72371.77,2161.37,138302.46,109288.68,27426.79,1586.99,conventional,2017,SouthCarolina
37,2017-04-16,1.37,368844.67,161105.36,75615.93,2256.9,129866.48,92236.52,34384.96,3245.0,conventional,2017,SouthCarolina
38,2017-04-09,1.38,345869.64,153802.62,72253.48,2212.93,117600.61,82167.37,31317.19,4116.05,conventional,2017,SouthCarolina
39,2017-04-02,1.38,366510.61,141146.65,73888.66,2180.22,149295.08,122294.03,24716.05,2285.0,conventional,2017,SouthCarolina
40,2017-03-26,1.41,343469.43,146122.86,75527.35,2188.58,119630.64,91327.88,26397.76,1905.0,conventional,2017,SouthCarolina
41,2017-03-19,1.37,332804.42,128918.82,76830.72,2452.6,124602.28,89623.26,33294.02,1685.0,conventional,2017,SouthCarolina
42,2017-03-12,1.4,325834.91,135698.2,76260.31,2778.64,111097.76,79135.68,31292.08,670.0,conventional,2017,SouthCarolina
43,2017-03-05,1.31,326142.89,137486.85,76876.57,4078.4,107701.07,78628.74,29047.33,25.0,conventional,2017,SouthCarolina
44,2017-02-26,1.06,404208.68,189463.14,97078.18,4420.29,113247.07,91626.66,20450.41,1170.0,conventional,2017,SouthCarolina
45,2017-02-19,1.14,331446.6,150107.1,76620.67,2862.33,101856.5,78346.11,22320.39,1190.0,conventional,2017,SouthCarolina
46,2017-02-12,0.99,395220.24,190775.53,83866.61,2382.35,118195.75,92656.18,25474.57,65.0,conventional,2017,SouthCarolina
47,2017-02-05,0.81,706098.15,365828.76,182799.5,6024.17,151445.72,92596.35,58746.59,102.78,conventional,2017,SouthCarolina
48,2017-01-29,1.11,395411.39,174671.54,85091.43,3175.63,132472.79,91776.59,40642.03,54.17,conventional,2017,SouthCarolina
49,2017-01-22,1.0,451738.89,159931.18,121922.88,6643.91,163240.92,98463.17,64777.75,0.0,conventional,2017,SouthCarolina
50,2017-01-15,1.14,369916.29,167680.27,86901.86,2850.92,112483.24,70024.71,42458.53,0.0,conventional,2017,SouthCarolina
51,2017-01-08,1.15,352660.2,154597.55,75966.86,3127.12,118968.67,83272.89,35695.78,0.0,conventional,2017,SouthCarolina
52,2017-01-01,1.0,402162.87,166822.96,105262.07,5223.2,124854.64,57344.89,67509.75,0.0,conventional,2017,SouthCarolina
0,2018-03-25,1.19,450658.34,205952.19,73267.19,4313.11,167125.85,132488.4,31527.74,3109.71,conventional,2018,SouthCarolina
1,2018-03-18,1.06,542846.79,230046.31,78736.72,3687.24,230376.52,185198.74,41852.22,3325.56,conventional,2018,SouthCarolina
2,2018-03-11,1.13,482065.76,217013.42,79944.64,4374.67,180733.03,141288.83,36165.79,3278.41,conventional,2018,SouthCarolina
3,2018-03-04,1.16,457398.25,213096.65,71897.89,3953.91,168449.8,119609.41,45130.39,3710.0,conventional,2018,SouthCarolina
4,2018-02-25,1.25,405689.01,178666.56,70216.92,3960.77,152844.76,119270.49,30146.09,3428.18,conventional,2018,SouthCarolina
5,2018-02-18,1.2,396970.44,173173.18,65055.84,3355.35,155386.07,115741.19,35864.29,3780.59,conventional,2018,SouthCarolina
6,2018-02-11,1.05,452805.55,213633.63,65654.71,3577.01,169940.2,126052.2,40667.08,3220.92,conventional,2018,SouthCarolina
7,2018-02-04,0.96,678235.27,304189.26,97949.8,4065.74,272030.47,200563.64,68207.94,3258.89,conventional,2018,SouthCarolina
8,2018-01-28,1.22,435490.6,209197.71,72212.81,3511.52,150568.56,109267.86,38526.25,2774.45,conventional,2018,SouthCarolina
9,2018-01-21,1.1,506254.11,234534.94,77898.32,3486.87,190333.98,138219.59,49325.5,2788.89,conventional,2018,SouthCarolina
10,2018-01-14,1.24,423919.68,190128.64,82399.03,3424.35,147967.66,105934.11,39865.79,2167.76,conventional,2018,SouthCarolina
11,2018-01-07,1.19,402919.29,201490.47,64214.46,3089.49,134124.87,104998.57,26809.64,2316.66,conventional,2018,SouthCarolina
0,2015-12-27,1.71,3617.71,561.54,1202.97,306.62,1546.58,1516.55,30.03,0.0,organic,2015,SouthCarolina
1,2015-12-20,1.77,3240.71,572.06,1280.97,344.25,1043.43,1033.02,10.41,0.0,organic,2015,SouthCarolina
2,2015-12-13,1.74,3893.76,558.34,1373.19,268.34,1693.89,1601.85,92.04,0.0,organic,2015,SouthCarolina
3,2015-12-06,1.73,3775.9,574.52,1195.56,295.4,1710.42,1594.12,116.3,0.0,organic,2015,SouthCarolina
4,2015-11-29,1.71,3543.38,369.89,1185.76,348.82,1638.91,1472.43,166.48,0.0,organic,2015,SouthCarolina
5,2015-11-22,1.89,3128.95,557.77,1342.39,371.85,856.94,847.11,9.83,0.0,organic,2015,SouthCarolina
6,2015-11-15,1.82,3595.26,575.95,1273.05,373.74,1372.52,1366.03,6.49,0.0,organic,2015,SouthCarolina
7,2015-11-08,1.74,4719.1,638.13,1186.2,422.64,2472.13,2429.32,42.81,0.0,organic,2015,SouthCarolina
8,2015-11-01,1.75,4052.15,506.15,1292.31,526.49,1727.2,1626.03,101.17,0.0,organic,2015,SouthCarolina
9,2015-10-25,1.77,4663.44,600.72,1367.39,589.03,2106.3,2089.42,16.88,0.0,organic,2015,SouthCarolina
10,2015-10-18,1.84,4333.43,519.94,1511.8,500.03,1801.66,1726.19,75.47,0.0,organic,2015,SouthCarolina
11,2015-10-11,1.79,4198.66,609.99,1494.47,511.45,1582.75,1239.96,342.79,0.0,organic,2015,SouthCarolina
12,2015-10-04,1.96,3776.95,575.76,1475.82,464.13,1261.24,1192.05,69.19,0.0,organic,2015,SouthCarolina
13,2015-09-27,2.06,2725.27,509.62,1236.98,450.77,527.9,527.9,0.0,0.0,organic,2015,SouthCarolina
14,2015-09-20,1.91,3850.51,409.19,1327.79,482.3,1631.23,1623.37,7.86,0.0,organic,2015,SouthCarolina
15,2015-09-13,1.98,3338.53,510.57,1315.43,465.66,1046.87,1036.36,10.51,0.0,organic,2015,SouthCarolina
16,2015-09-06,2.0,4032.41,541.49,1732.31,545.05,1213.56,1166.16,47.4,0.0,organic,2015,SouthCarolina
17,2015-08-30,1.92,4295.83,659.34,1483.81,554.79,1597.89,1457.97,139.92,0.0,organic,2015,SouthCarolina
18,2015-08-23,1.91,4907.1,806.09,1883.44,572.65,1644.92,1308.92,336.0,0.0,organic,2015,SouthCarolina
19,2015-08-16,1.97,4371.78,751.43,1634.13,550.28,1435.94,1321.88,114.06,0.0,organic,2015,SouthCarolina
20,2015-08-09,2.0,3813.54,610.36,1768.29,661.17,773.72,707.3,66.42,0.0,organic,2015,SouthCarolina
21,2015-08-02,1.94,3856.28,636.53,1406.72,535.15,1277.88,947.22,330.66,0.0,organic,2015,SouthCarolina
22,2015-07-26,1.81,3851.22,825.68,1299.64,416.03,1309.87,775.67,534.2,0.0,organic,2015,SouthCarolina
23,2015-07-19,1.79,4076.63,634.69,1338.97,481.12,1621.85,1141.26,480.59,0.0,organic,2015,SouthCarolina
24,2015-07-12,1.84,4614.82,585.84,1449.2,538.65,2041.13,1609.25,431.88,0.0,organic,2015,SouthCarolina
25,2015-07-05,1.84,3840.59,535.36,1440.42,595.37,1269.44,909.33,360.11,0.0,organic,2015,SouthCarolina
26,2015-06-28,1.9,3772.87,686.65,1498.15,548.6,1039.47,719.34,320.13,0.0,organic,2015,SouthCarolina
27,2015-06-21,2.07,3191.86,585.04,1526.88,541.8,538.14,430.02,108.12,0.0,organic,2015,SouthCarolina
28,2015-06-14,1.99,3921.5,665.32,1470.53,598.79,1186.86,1107.37,79.49,0.0,organic,2015,SouthCarolina
29,2015-06-07,1.95,3556.7,498.69,1234.91,499.5,1323.6,1236.67,86.93,0.0,organic,2015,SouthCarolina
30,2015-05-31,2.02,3405.9,613.01,1454.84,540.75,797.3,660.8,136.5,0.0,organic,2015,SouthCarolina
31,2015-05-24,1.99,3812.69,617.31,1406.36,644.08,1144.94,1059.17,85.77,0.0,organic,2015,SouthCarolina
32,2015-05-17,1.44,5434.12,718.19,2245.09,1424.3,1046.54,944.61,101.93,0.0,organic,2015,SouthCarolina
33,2015-05-10,1.87,3783.3,822.36,1101.72,487.37,1371.85,1049.36,322.49,0.0,organic,2015,SouthCarolina
34,2015-05-03,1.92,3336.76,451.09,1266.75,750.85,868.07,862.69,5.38,0.0,organic,2015,SouthCarolina
35,2015-04-26,2.02,3545.7,684.84,1269.42,485.55,1105.89,1022.68,83.21,0.0,organic,2015,SouthCarolina
36,2015-04-19,1.87,4376.04,631.59,1637.27,592.72,1514.46,1502.4,12.06,0.0,organic,2015,SouthCarolina
37,2015-04-12,1.94,4030.76,527.44,1873.44,722.33,907.55,776.67,130.88,0.0,organic,2015,SouthCarolina
38,2015-04-05,1.97,3601.21,581.39,1475.46,517.88,1026.48,944.14,82.34,0.0,organic,2015,SouthCarolina
39,2015-03-29,1.93,3194.76,727.42,1386.26,623.33,457.75,455.03,2.72,0.0,organic,2015,SouthCarolina
